Year,Month,SCA,CCA
2000,1,0,
2000,2,0.71,74.63
2000,3,0.58,37.41
2000,4,0.35,62.18
2000,5,1.78,64.84
2000,6,7.65,81.96
2000,7,5.58,63.84
2000,8,5.38,68.10
2000,9,3.18,68.30
2000,10,2.27,46.36
2000,11,1.67,53.39
2000,12,1.22,40.87
2001,1,0.80,28.58
2001,2,0.54,17.76
2001,3,0.44,30.92
2001,4,0.64,56.21
2001,5,2.77,81.70
2001,6,4.03,94.12
2001,7,7.95,87.92
2001,8,3.94,60.36
2001,9,2.79,44.13
2001,10,1.68,47.44
2001,11,1.27,47.34
2001,12,0.82,10.08
2002,1,0.50,7.42
2002,2,0.39,15.46
2002,3,0.45,55.12
2002,4,0.90,64.43
2002,5,2.98,82.83
2002,6,8.63,64.67
2002,7,7.56,67.57
2002,8,4.55,77.00
2002,9,4.08,66.40
2002,10,3.05,58.71
2002,11,1.77,42.14
2002,12,1.58,28.45
2003,1,1.00,20.51
2003,2,0.71,10.70
2003,3,0.56,9.13
2003,4,0.97,16.01
2003,5,2.16,47.44
2003,6,6.48,72.74
2003,7,7.80,43.68
2003,8,5.51,42.32
2003,9,3.77,59.02
2003,10,1.82,38.77
2003,11,1.21,53.40
2003,12,1.23,33.33
2004,1,0.67,12.50
2004,2,0.52,11.47
2004,3,0.46,20.56
2004,4,1.34,46.57
2004,5,1.02,24.86
2004,6,8.65,77.49
2004,7,11.03,67.61
2004,8,3.73,51.12
2004,9,4.47,51.44
2004,10,1.91,70.84
2004,11,1.53,25.93
2004,12,0.96,32.73
2005,1,0.71,8.46
2005,2,0.46,1.09
2005,3,0.54,19.99
2005,4,0.83,21.28
2005,5,8.83,75.53
2005,6,20.72,74.46
2005,7,8.96,61.22
2005,8,9.95,64.51
2005,9,4.20,28.64
2005,10,2.81,38.33
2005,11,1.80,50.14
2005,12,1.57,9.58
2006,1,0.92,16.05
2006,2,0.68,7.34
2006,3,0.57,14.91
2006,4,0.87,33.51
2006,5,1.97,35.95
2006,6,10.23,72.67
2006,7,12.62,64.23
2006,8,6.79,38.87
2006,9,4.50,45.16
2006,10,2.45,53.20
2006,11,1.73,20.88
2006,12,1.33,40.78
2007,1,0.74,9.09
2007,2,0.61,12.07
2007,3,0.47,20.82
2007,4,1.43,37.14
2007,5,2.90,47.14
2007,6,14.74,60.35
2007,7,15.95,61.55
2007,8,11.57,40.02
2007,9,5.63,41.07
2007,10,3.58,47.27
2007,11,1.96,19.18
2007,12,1.58,23.13
2008,1,0.76,10.77
2008,2,0.45,0.92
2008,3,0.41,1.36
2008,4,1.43,37.71
2008,5,1.81,38.68
2008,6,8.24,56.38
2008,7,8.32,60.77
2008,8,10.79,79.12
2008,9,4.10,15.14
2008,10,2.33,24.70
2008,11,1.43,32.78
2008,12,0.84,5.21
2009,1,0.55,2.27
2009,2,0.47,6.70
2009,3,0.39,11.52
2009,4,0.70,28.49
2009,5,3.40,56.34
2009,6,4.28,49.49
2009,7,6.90,29.47
2009,8,7.14,79.00
2009,9,3.67,27.85
2009,10,2.52,51.33
2009,11,2.72,59.36
2009,12,1.36,25.67
2010,1,0.92,21.15
2010,2,0.60,29.45
2010,3,0.52,25.90
2010,4,0.85,27.92
2010,5,2.41,36.89
2010,6,10.94,81.22
2010,7,12.48,56.18
2010,8,8.64,41.07
2010,9,5.52,43.27
2010,10,2.91,39.84
2010,11,1.73,26.85
2010,12,1.37,14.01
2011,1,0.76,22.31
2011,2,0.51,8.07
2011,3,0.71,24.37
2011,4,1.32,32.29
2011,5,3.29,22.93
2011,6,6.00,51.12
2011,7,13.41,54.00
2011,8,9.55,55.40
2011,9,5.01,44.19
2011,10,2.75,29.10
2011,11,1.58,40.53
2011,12,1.10,16.40
2012,1,0.55,20.47
2012,2,0.41,29.70
2012,3,0.41,17.72
2012,4,0.55,30.81
2012,5,2.91,64.11
2012,6,5.86,59.84
2012,7,8.22,35.40
2012,8,4.09,59.57
2012,9,2.57,38.09
2012,10,1.66,30.54
2012,11,1.16,11.45
2012,12,1.07,52.40
2013,1,0.48,1.06
2013,2,0.46,25.74
2013,3,0.40,12.56
2013,4,0.76,27.56
2013,5,3.12,63.92
2013,6,8.23,57.64
2013,7,6.49,49.99
2013,8,6.73,46.36
2013,9,4.14,43.96
2013,10,1.79,29.30
2013,11,1.41,26.13
2013,12,0.80,7.17
2014,1,0.56,20.24
2014,2,0.40,19.37
2014,3,0.43,35.02
2014,4,1.11,29.15
2014,5,2.73,64.52
2014,6,11.66,59.96
2014,7,9.58,63.77
2014,8,5.02,55.20
2014,9,3.65,54.63
2014,10,1.95,37.84
2014,11,1.42,19.11
2014,12,1.04,17.60
2015,1,0.63,0.11
2015,2,0.44,8.32
2015,3,0.32,2.76
2015,4,0.44,42.87
2015,5,2.69,47.59
2015,6,9.89,70.07
2015,7,10.35,71.03
2015,8,7.29,57.42
2015,9,4.36,41.69
2015,10,2.97,34.96
2015,11,1.74,42.11
2015,12,1.02,16.36
2016,1,0.59,12.16
2016,2,0.41,19.00
2016,3,0.36,0.31
2016,4,1.02,19.74
2016,5,1.35,31.37
2016,6,3.66,28.20
2016,7,6.95,64.81
2016,8,6.72,55.92
2016,9,3.09,42.17
2016,10,1.56,25.41
2016,11,1.01,30.18
2016,12,0.60,18.61
2017,1,0.40,11.01
2017,2,0.31,19.96
2017,3,0.47,14.08
2017,4,0.71,41.92
2017,5,4.57,45.73
2017,6,16.77,77.26
2017,7,9.61,43.09
2017,8,9.17,62.46
2017,9,4.76,32.24
2017,10,2.90,54.59
2017,11,2.10,28.72
2017,12,1.45,20.14
2018,1,0.78,13.60
2018,2,0.48,3.40
2018,3,0.58,16.19
2018,4,1.30,33.72
2018,5,3.12,46.72
2018,6,10.04,70.15
2018,7,7.73,48.36
2018,8,3.80,48.39
2018,9,2.74,42.93
2018,10,2.52,42.18
2018,11,1.43,30.78
2018,12,0.96,11.04
2019,1,0.70,9.03
2019,2,0.40,9.48
2019,3,0.40,10.56
2019,4,0.58,30.68
2019,5,3.89,69.35
2019,6,10.42,62.97
2019,7,12.75,59.37
2019,8,6.64,57.26
2019,9,3.91,43.68
2019,10,2.49,26.14
2019,11,1.76,30.13
2019,12,1.05,6.01
2020,1,0.68,16.40
2020,2,0.46,9.45
2020,3,0.37,9.79
2020,4,0.70,36.72
2020,5,2.35,42.96
2020,6,10.06,66.15
2020,7,16.63,72.87
2020,8,8.05,56.36
2020,9,4.89,38.11
2020,10,2.22,28.46
2020,11,1.85,28.43
2020,12,1.26,14.58
2021,1,0.72,7.45
2021,2,0.41,1.42
2021,3,0.33,3.26
2021,4,0.49,31.11
2021,5,2.05,54.83
2021,6,7.61,53.92
2021,7,6.07,46.37
2021,8,4.76,46.60
2021,9,3.34,38.13
2021,10,2.32,28.73
2021,11,1.32,19.99
2021,12,0.65,9.68
2022,1,0.42,8.28
2022,2,0.34,16.55
2022,3,0.59,20.92
2022,4,1.88,54.73
2022,5,4.17,26.05
2022,6,8.30,65.12
2022,7,16.07,69.62
2022,8,6.24,46.52
2022,9,4.43,29.04
2022,10,2.18,34.23
2022,11,1.49,23.73
2022,12,0.80,14.82
2023,1,0.44,1.95
2023,2,0.31,13.22
2023,3,0.33,29.90
2023,4,0.66,37.21
2023,5,4.20,48.60
2023,6,9.96,59.64
2023,7,19.21,68.67
2023,8,7.17,49.97
2023,9,4.76,48.55
2023,10,2.60,24.54
2023,11,2.07,42.85
2023,12,1.35,6.36
2024,1,0.66,15.36
2024,2,0.38,18.02
2024,3,0.35,32.04
2024,4,1.16,53.24
2024,5,9.05,66.00
2024,6,18.58,86.21
2024,7,10.95,48.60
2024,8,7.49,61.00
2024,9,3.47,76.95
2024,10,2.17,35.10
2024,11,1.13,55.46
2024,12,1.12,18.63
2025,1,0.67,10.70
2025,2,0.44,21.88
