Year,Month,SCA,CCA
2000,1,0,
2000,2,4.30,46.88
2000,3,13.73,67.81
2000,4,22.87,68.48
2000,5,40.56,78.86
2000,6,62.03,89.81
2000,7,61.84,92.50
2000,8,47.62,85.40
2000,9,35.02,94.67
2000,10,28.35,89.27
2000,11,18.90,88.28
2000,12,16.67,88.67
2001,1,10.83,79.72
2001,2,10.67,81.02
2001,3,25.86,60.42
2001,4,25.80,74.93
2001,5,39.89,78.13
2001,6,23.68,96.50
2001,7,62.79,86.78
2001,8,63.52,87.53
2001,9,48.42,79.65
2001,10,24.20,71.52
2001,11,8.39,87.50
2001,12,11.75,55.37
2002,1,12.83,56.93
2002,2,13.85,44.31
2002,3,23.81,83.13
2002,4,28.70,76.16
2002,5,56.22,74.53
2002,6,71.92,73.50
2002,7,74.96,69.72
2002,8,65.69,74.79
2002,9,45.23,91.07
2002,10,35.37,85.47
2002,11,31.11,74.87
2002,12,19.93,72.57
2003,1,18.92,54.95
2003,2,18.62,49.80
2003,3,17.35,61.10
2003,4,23.61,31.68
2003,5,35.90,56.99
2003,6,83.09,73.63
2003,7,80.81,65.14
2003,8,68.20,72.46
2003,9,47.26,75.20
2003,10,37.58,85.85
2003,11,34.33,67.38
2003,12,21.43,79.54
2004,1,18.41,52.62
2004,2,15.01,26.76
2004,3,19.08,57.41
2004,4,38.32,61.98
2004,5,36.56,31.38
2004,6,77.96,87.82
2004,7,91.26,62.50
2004,8,58.37,52.61
2004,9,50.63,70.76
2004,10,33.19,64.25
2004,11,23.86,51.31
2004,12,19.70,61.72
2005,1,15.67,48.82
2005,2,11.83,14.09
2005,3,19.49,42.38
2005,4,29.83,51.54
2005,5,70.38,69.87
2005,6,90.04,74.18
2005,7,92.38,64.18
2005,8,71.70,77.15
2005,9,59.75,79.78
2005,10,43.40,69.27
2005,11,24.01,74.30
2005,12,19.20,52.35
2006,1,17.19,41.68
2006,2,14.23,38.39
2006,3,21.71,68.31
2006,4,35.66,61.90
2006,5,44.16,49.42
2006,6,75.76,68.85
2006,7,87.96,75.72
2006,8,73.64,73.53
2006,9,55.94,76.46
2006,10,43.86,75.07
2006,11,29.02,71.91
2006,12,14.82,91.42
2007,1,19.56,50.08
2007,2,15.22,47.81
2007,3,16.83,53.48
2007,4,35.89,65.51
2007,5,73.89,60.65
2007,6,79.51,64.28
2007,7,83.67,56.86
2007,8,74.09,73.69
2007,9,57.68,56.22
2007,10,42.71,80.56
2007,11,28.53,64.17
2007,12,16.84,76.94
2008,1,16.29,37.88
2008,2,12.33,42.47
2008,3,13.01,43.82
2008,4,47.25,71.56
2008,5,77.27,61.74
2008,6,84.83,60.23
2008,7,86.11,66.15
2008,8,75.35,79.08
2008,9,56.66,79.23
2008,10,37.76,83.47
2008,11,25.33,69.57
2008,12,19.40,47.93
2009,1,14.48,43.67
2009,2,12.46,40.97
2009,3,16.46,43.59
2009,4,31.31,58.04
2009,5,69.69,81.83
2009,6,81.81,59.61
2009,7,83.01,61.46
2009,8,78.22,83.09
2009,9,61.04,78.83
2009,10,42.13,76.00
2009,11,31.66,84.76
2009,12,24.66,66.05
2010,1,23.94,77.26
2010,2,19.83,37.12
2010,3,19.78,32.02
2010,4,31.73,68.15
2010,5,62.66,60.98
2010,6,74.20,80.84
2010,7,81.57,66.94
2010,8,75.15,74.11
2010,9,59.48,79.42
2010,10,39.27,79.82
2010,11,28.64,60.27
2010,12,25.76,63.24
2011,1,18.73,50.12
2011,2,14.92,43.67
2011,3,21.12,59.13
2011,4,35.32,57.39
2011,5,59.29,72.44
2011,6,78.25,62.57
2011,7,86.26,70.72
2011,8,68.81,79.96
2011,9,57.83,88.31
2011,10,35.03,76.19
2011,11,28.44,66.07
2011,12,18.64,36.70
2012,1,13.81,34.13
2012,2,15.43,42.90
2012,3,15.80,48.83
2012,4,36.43,60.75
2012,5,69.36,79.12
2012,6,88.33,59.72
2012,7,88.33,79.93
2012,8,75.96,70.85
2012,9,57.97,77.42
2012,10,42.97,72.92
2012,11,24.33,67.75
2012,12,20.96,72.78
2013,1,15.67,31.74
2013,2,12.67,28.98
2013,3,14.64,20.71
2013,4,22.03,53.11
2013,5,66.66,68.65
2013,6,82.57,72.38
2013,7,82.94,56.33
2013,8,77.85,74.48
2013,9,63.38,62.00
2013,10,36.25,68.59
2013,11,27.88,53.80
2013,12,19.49,62.71
2014,1,16.98,61.90
2014,2,14.52,32.78
2014,3,16.51,53.47
2014,4,31.52,47.52
2014,5,63.16,56.07
2014,6,80.16,73.97
2014,7,81.36,64.89
2014,8,65.20,82.12
2014,9,55.13,68.38
2014,10,39.59,64.44
2014,11,29.26,72.64
2014,12,20.95,73.56
2015,1,14.82,35.02
2015,2,13.33,23.06
2015,3,23.14,67.32
2015,4,32.79,53.34
2015,5,48.57,73.83
2015,6,82.06,73.83
2015,7,87.49,74.14
2015,8,77.87,75.81
2015,9,58.67,61.63
2015,10,39.10,59.40
2015,11,33.09,58.83
2015,12,20.11,59.30
2016,1,14.19,21.32
2016,2,12.73,41.78
2016,3,13.95,29.11
2016,4,23.56,32.10
2016,5,32.13,19.93
2016,6,40.09,54.09
2016,7,63.85,64.57
2016,8,69.33,70.47
2016,9,48.87,48.55
2016,10,30.73,53.84
2016,11,20.80,58.35
2016,12,12.00,66.48
2017,1,12.28,55.69
2017,2,11.86,49.38
2017,3,15.31,28.26
2017,4,25.74,60.29
2017,5,60.13,68.57
2017,6,84.49,65.27
2017,7,82.05,72.42
2017,8,74.65,80.78
2017,9,52.95,86.55
2017,10,40.26,80.27
2017,11,23.58,56.79
2017,12,22.59,57.83
2018,1,15.68,49.91
2018,2,12.88,34.45
2018,3,36.36,71.33
2018,4,52.51,77.12
2018,5,56.90,60.88
2018,6,77.58,54.58
2018,7,81.73,52.27
2018,8,76.69,74.95
2018,9,55.50,78.70
2018,10,38.56,64.58
2018,11,32.86,64.76
2018,12,17.78,53.84
2019,1,17.32,56.65
2019,2,14.68,39.06
2019,3,14.03,21.41
2019,4,33.24,42.81
2019,5,53.25,59.91
2019,6,77.49,72.62
2019,7,83.64,66.73
2019,8,73.28,64.92
2019,9,56.96,58.85
2019,10,34.48,48.75
2019,11,25.86,73.04
2019,12,19.18,60.02
2020,1,16.33,59.20
2020,2,13.41,35.39
2020,3,13.65,28.89
2020,4,26.93,54.44
2020,5,48.91,61.32
2020,6,90.09,72.44
2020,7,89.42,75.03
2020,8,82.95,71.72
2020,9,60.89,80.47
2020,10,41.00,79.88
2020,11,25.15,70.74
2020,12,21.79,57.13
2021,1,17.57,68.06
2021,2,11.79,9.50
2021,3,12.75,35.32
2021,4,24.29,59.13
2021,5,43.25,54.91
2021,6,78.67,71.33
2021,7,79.01,83.09
2021,8,71.51,75.92
2021,9,53.35,73.15
2021,10,35.11,69.61
2021,11,24.16,47.73
2021,12,14.64,19.73
2022,1,13.14,24.62
2022,2,10.98,32.62
2022,3,16.52,46.87
2022,4,39.86,70.88
2022,5,67.80,64.43
2022,6,75.45,48.82
2022,7,90.43,71.29
2022,8,80.11,77.46
2022,9,60.97,68.91
2022,10,41.77,79.98
2022,11,22.77,56.98
2022,12,17.62,55.98
2023,1,12.41,36.94
2023,2,15.17,54.67
2023,3,25.21,65.43
2023,4,29.02,38.90
2023,5,54.59,67.67
2023,6,86.17,68.53
2023,7,93.11,61.23
2023,8,85.06,79.42
2023,9,65.01,68.31
2023,10,49.78,72.19
2023,11,34.65,76.55
2023,12,21.17,48.86
2024,1,16.42,48.21
2024,2,12.46,37.77
2024,3,33.79,74.28
2024,4,37.35,54.75
2024,5,85.05,52.58
2024,6,89.42,71.73
2024,7,91.98,62.12
2024,8,80.08,63.75
2024,9,62.96,82.14
2024,10,47.92,63.22
2024,11,27.69,79.48
2024,12,18.84,35.58
2025,1,17.09,47.31
2025,2,18.56,40.41
2025,3,21.82,41.51
2025,4,32.45,44.87
2025,5,68.80,71.31
