Year,Month,SCA,CCA
2000,1,0,
2000,2,0.24,83.92
2000,3,0.63,70.69
2000,4,4.75,65.06
2000,5,9.88,58.94
2000,6,39.63,67.72
2000,7,37.82,64.42
2000,8,11.34,57.31
2000,9,7.23,61.79
2000,10,3.35,57.34
2000,11,0.92,67.21
2000,12,0.19,72.10
2001,1,0.33,70.13
2001,2,0.19,62.42
2001,3,1.38,49.21
2001,4,3.00,50.24
2001,5,11.33,61.46
2001,6,31.93,68.32
2001,7,36.78,76.98
2001,8,21.40,56.02
2001,9,8.86,51.49
2001,10,2.19,57.72
2001,11,0.43,69.40
2001,12,0.08,57.47
2002,1,0.05,63.32
2002,2,0.09,51.42
2002,3,0.33,57.87
2002,4,4.22,67.15
2002,5,29.40,52.78
2002,6,48.67,77.91
2002,7,35.89,41.51
2002,8,25.92,71.86
2002,9,14.91,63.43
2002,10,6.87,41.52
2002,11,1.34,45.26
2002,12,0.63,52.44
2003,1,0.75,48.16
2003,2,0.35,41.87
2003,3,0.89,36.62
2003,4,2.26,28.12
2003,5,14.60,45.62
2003,6,40.93,43.78
2003,7,31.47,47.52
2003,8,19.75,32.53
2003,9,10.72,42.86
2003,10,6.42,38.50
2003,11,2.27,42.75
2003,12,0.98,62.05
2004,1,0.46,50.00
2004,2,0.03,45.88
2004,3,0.90,28.60
2004,4,5.86,38.69
2004,5,15.21,35.78
2004,6,26.59,44.24
2004,7,44.24,57.82
2004,8,27.48,50.71
2004,9,14.29,41.30
2004,10,3.68,41.32
2004,11,1.02,40.37
2004,12,0.52,45.62
2005,1,0.35,45.69
2005,2,0.11,23.22
2005,3,2.07,51.68
2005,4,7.23,51.52
2005,5,25.20,41.77
2005,6,47.76,59.69
2005,7,35.44,48.80
2005,8,26.81,51.44
2005,9,8.71,39.31
2005,10,2.63,36.71
2005,11,0.58,33.51
2005,12,0.70,51.29
2006,1,0.28,46.55
2006,2,0.37,36.61
2006,3,1.95,45.10
2006,4,9.57,38.18
2006,5,15.56,37.70
2006,6,39.37,39.56
2006,7,36.88,46.42
2006,8,24.32,38.32
2006,9,11.82,52.94
2006,10,5.93,42.77
2006,11,1.88,39.67
2006,12,1.03,53.44
2007,1,0.38,46.49
2007,2,0.61,44.05
2007,3,1.29,42.46
2007,4,10.18,46.43
2007,5,29.72,38.35
2007,6,37.65,44.96
2007,7,48.26,36.48
2007,8,33.16,42.52
2007,9,10.99,48.50
2007,10,5.54,51.63
2007,11,1.66,40.56
2007,12,0.79,57.89
2008,1,0.21,36.37
2008,2,0.34,42.20
2008,3,1.63,47.20
2008,4,12.73,43.74
2008,5,24.51,29.30
2008,6,35.02,31.75
2008,7,49.55,50.81
2008,8,62.96,45.07
2008,9,16.71,44.69
2008,10,4.21,46.26
2008,11,2.02,39.17
2008,12,0.39,41.53
2009,1,0.63,42.70
2009,2,0.48,34.21
2009,3,1.69,32.42
2009,4,6.68,48.10
2009,5,31.43,47.18
2009,6,37.19,46.97
2009,7,38.69,39.70
2009,8,26.00,53.54
2009,9,14.63,53.59
2009,10,7.35,43.75
2009,11,3.21,56.90
2009,12,1.19,33.88
2010,1,0.92,45.84
2010,2,0.78,39.18
2010,3,1.56,44.01
2010,4,5.41,40.69
2010,5,17.28,33.17
2010,6,38.94,51.35
2010,7,48.12,40.51
2010,8,35.31,48.46
2010,9,14.60,53.46
2010,10,5.58,46.76
2010,11,1.07,37.13
2010,12,1.30,47.02
2011,1,0.31,41.39
2011,2,0.35,35.98
2011,3,1.71,35.19
2011,4,15.33,38.46
2011,5,24.52,37.74
2011,6,32.89,34.49
2011,7,59.45,55.03
2011,8,48.39,37.48
2011,9,16.10,56.36
2011,10,7.29,49.83
2011,11,2.07,50.40
2011,12,0.37,36.09
2012,1,0.51,49.37
2012,2,0.72,33.38
2012,3,1.52,43.85
2012,4,10.80,29.67
2012,5,22.16,42.93
2012,6,47.59,45.54
2012,7,51.29,50.33
2012,8,26.27,41.60
2012,9,11.69,45.25
2012,10,5.77,43.15
2012,11,1.66,53.05
2012,12,0.41,59.23
2013,1,0.27,46.66
2013,2,0.42,38.32
2013,3,0.88,29.77
2013,4,2.95,28.12
2013,5,20.80,40.30
2013,6,39.72,40.58
2013,7,33.77,35.60
2013,8,24.76,48.81
2013,9,15.09,39.52
2013,10,5.21,43.45
2013,11,2.90,45.27
2013,12,0.76,53.46
2014,1,0.81,49.28
2014,2,0.42,50.27
2014,3,2.76,45.90
2014,4,5.15,32.70
2014,5,19.56,33.42
2014,6,36.29,33.71
2014,7,43.13,40.63
2014,8,43.55,58.51
2014,9,8.70,56.34
2014,10,4.21,47.72
2014,11,2.39,49.15
2014,12,0.40,43.60
2015,1,0.30,36.64
2015,2,0.76,47.42
2015,3,1.20,40.55
2015,4,4.03,30.09
2015,5,25.54,50.86
2015,6,42.92,53.66
2015,7,55.21,52.75
2015,8,38.89,46.76
2015,9,14.18,43.18
2015,10,6.55,45.98
2015,11,2.81,49.54
2015,12,0.91,39.08
2016,1,0.26,33.38
2016,2,0.81,46.07
2016,3,2.09,41.48
2016,4,10.14,43.13
2016,5,9.80,17.43
2016,6,19.13,42.22
2016,7,27.85,30.28
2016,8,24.42,37.55
2016,9,5.12,36.82
2016,10,1.25,29.88
2016,11,0.45,37.84
2016,12,0.31,43.80
2017,1,0.64,53.01
2017,2,0.17,48.88
2017,3,0.47,38.06
2017,4,4.10,29.33
2017,5,15.23,35.50
2017,6,38.91,39.91
2017,7,29.83,40.02
2017,8,23.47,46.73
2017,9,12.02,41.90
2017,10,3.90,44.14
2017,11,0.67,35.07
2017,12,0.61,43.76
2018,1,0.88,50.92
2018,2,0.67,43.05
2018,3,2.20,37.06
2018,4,11.48,53.44
2018,5,26.20,40.83
2018,6,44.83,32.78
2018,7,45.72,40.21
2018,8,29.45,46.63
2018,9,15.16,45.54
2018,10,4.60,32.46
2018,11,1.14,37.05
2018,12,0.43,43.20
2019,1,0.73,44.92
2019,2,0.29,46.38
2019,3,1.14,50.24
2019,4,4.62,29.71
2019,5,17.62,31.25
2019,6,36.14,52.02
2019,7,35.55,49.21
2019,8,26.39,37.16
2019,9,12.86,37.49
2019,10,5.98,43.07
2019,11,2.02,45.27
2019,12,0.66,40.60
2020,1,0.48,53.20
2020,2,0.43,36.72
2020,3,0.94,47.37
2020,4,3.89,22.15
2020,5,14.16,48.02
2020,6,46.86,34.87
2020,7,70.52,28.17
2020,8,43.02,42.08
2020,9,14.33,41.05
2020,10,4.93,47.05
2020,11,0.79,50.93
2020,12,0.41,45.06
2021,1,0.34,50.97
2021,2,0.12,46.18
2021,3,1.23,30.08
2021,4,4.58,35.12
2021,5,15.78,47.25
2021,6,38.22,50.33
2021,7,39.43,45.70
2021,8,22.84,41.84
2021,9,8.91,44.12
2021,10,2.88,28.73
2021,11,0.76,33.83
2021,12,0.34,31.29
2022,1,0.28,37.44
2022,2,0.29,44.26
2022,3,1.43,47.40
2022,4,6.92,51.18
2022,5,18.37,33.69
2022,6,29.19,31.44
2022,7,50.91,42.69
2022,8,24.82,47.29
2022,9,13.15,39.32
2022,10,4.80,45.53
2022,11,0.51,37.55
2022,12,0.32,29.32
2023,1,0.26,35.49
2023,2,0.87,42.58
2023,3,5.59,39.05
2023,4,10.51,31.26
2023,5,21.61,32.90
2023,6,31.44,44.33
2023,7,58.16,32.81
2023,8,39.05,48.57
2023,9,19.38,45.52
2023,10,5.89,42.15
2023,11,2.49,36.59
2023,12,0.60,33.91
2024,1,0.27,46.09
2024,2,0.54,41.74
2024,3,3.36,30.65
2024,4,13.72,37.34
2024,5,26.59,44.45
2024,6,56.51,55.18
2024,7,48.73,41.53
2024,8,36.23,45.85
2024,9,16.02,38.45
2024,10,4.32,42.99
2024,11,1.27,34.72
2024,12,0.48,36.97
2025,1,0.33,35.85
2025,2,1.93,36.53
2025,3,3.43,34.97
2025,4,8.14,39.25
2025,5,25.28,31.38
