Year,Month,SCA,CCA
2000,1,0,
2000,2,0.97,81.29
2000,3,3.90,61.90
2000,4,3.46,59.16
2000,5,15.86,63.64
2000,6,31.53,79.14
2000,7,35.87,68.15
2000,8,24.79,73.78
2000,9,16.71,83.75
2000,10,8.18,67.04
2000,11,7.10,70.49
2000,12,4.63,70.42
2001,1,4.42,64.18
2001,2,3.85,57.25
2001,3,3.92,47.63
2001,4,5.56,40.50
2001,5,16.77,61.79
2001,6,29.60,86.48
2001,7,38.13,76.95
2001,8,29.71,78.78
2001,9,20.32,58.49
2001,10,10.41,60.14
2001,11,6.58,68.23
2001,12,4.91,31.93
2002,1,3.93,46.48
2002,2,3.00,33.76
2002,3,4.13,78.79
2002,4,14.86,84.10
2002,5,15.71,85.47
2002,6,46.02,67.87
2002,7,40.10,70.00
2002,8,27.10,79.07
2002,9,8.94,85.82
2002,10,14.28,78.85
2002,11,6.45,71.85
2002,12,5.94,39.12
2003,1,5.63,64.51
2003,2,5.28,38.85
2003,3,4.46,31.64
2003,4,9.09,24.06
2003,5,11.92,42.40
2003,6,40.45,73.41
2003,7,37.74,66.04
2003,8,31.82,64.57
2003,9,17.70,80.64
2003,10,14.53,73.65
2003,11,5.22,71.65
2003,12,4.74,77.45
2004,1,5.37,37.06
2004,2,4.50,17.31
2004,3,3.91,48.17
2004,4,13.08,66.20
2004,5,9.95,29.79
2004,6,33.18,74.21
2004,7,37.92,66.24
2004,8,25.30,51.04
2004,9,28.11,77.78
2004,10,9.37,82.05
2004,11,6.95,48.60
2004,12,6.17,67.95
2005,1,4.42,42.79
2005,2,4.07,12.57
2005,3,4.17,57.80
2005,4,8.44,49.76
2005,5,35.75,84.26
2005,6,52.18,81.27
2005,7,42.43,57.11
2005,8,44.16,70.07
2005,9,31.08,51.57
2005,10,20.18,71.19
2005,11,7.78,63.22
2005,12,5.63,39.11
2006,1,5.88,34.92
2006,2,4.82,27.95
2006,3,5.10,50.73
2006,4,6.34,53.16
2006,5,14.76,40.70
2006,6,40.76,73.78
2006,7,50.63,71.47
2006,8,39.78,52.97
2006,9,30.53,72.39
2006,10,22.84,62.97
2006,11,11.42,52.32
2006,12,2.86,79.12
2007,1,5.70,28.12
2007,2,5.42,44.06
2007,3,4.26,44.40
2007,4,10.80,54.92
2007,5,25.54,53.73
2007,6,48.58,73.75
2007,7,53.27,66.06
2007,8,47.14,47.14
2007,9,32.89,57.36
2007,10,28.77,71.84
2007,11,6.85,60.11
2007,12,6.08,47.94
2008,1,5.99,33.31
2008,2,4.79,6.83
2008,3,3.68,9.16
2008,4,12.22,51.14
2008,5,14.16,57.14
2008,6,37.34,73.86
2008,7,44.89,71.01
2008,8,43.57,71.30
2008,9,28.56,37.26
2008,10,16.22,57.06
2008,11,6.65,45.25
2008,12,5.13,32.23
