Year,Month,SCA,CCA
2000,1,0,
2000,2,0.10,0.12
2000,3,0.16,1.43
2000,4,7.06,23.98
2000,5,17.37,19.72
2000,6,15.00,38.17
2000,7,50.55,11.80
2000,8,30.47,18.42
2000,9,19.90,19.07
2000,10,6.52,2.69
2000,11,1.18,12.58
2000,12,0.23,0.32
2001,1,0.34,0.24
2001,2,0.23,0.25
2001,3,2.95,5.96
2001,4,7.05,4.56
2001,5,10.57,16.09
2001,6,15.77,7.22
2001,7,9.03,34.25
2001,8,6.37,21.92
2001,9,19.34,13.02
2001,10,5.41,8.38
2001,11,1.46,2.27
2001,12,1.07,3.15
2002,1,0.26,0.15
2002,2,0.25,0.41
2002,3,0.08,0.18
2002,4,3.91,1.49
2002,5,19.83,43.17
2002,6,35.81,33.35
2002,7,47.24,17.33
2002,8,42.44,16.87
2002,9,32.84,3.09
2002,10,18.55,1.28
2002,11,8.20,0.02
2002,12,1.99,0.04
2003,1,0.52,0.00
2003,2,0.86,0.45
2003,3,0.34,0.10
2003,4,0.52,0.73
2003,5,7.97,15.45
2003,6,11.43,19.35
2003,7,25.89,15.14
2003,8,14.00,2.22
2003,9,8.60,0.34
2003,10,2.82,0.39
2003,11,0.59,0.11
2003,12,0.30,0.01
2004,1,0.54,0.04
2004,2,0.67,0.06
2004,3,0.29,0.20
2004,4,1.28,1.09
2004,5,2.66,5.96
2004,6,1.89,0.57
2004,7,9.60,13.54
2004,8,20.95,7.94
2004,9,2.39,0.34
2004,10,0.49,0.20
2004,11,7.62,10.76
2004,12,1.34,0.01
2005,1,0.39,0.00
2005,2,0.35,0.23
2005,3,1.50,0.56
2005,4,9.53,10.32
2005,5,31.20,18.76
2005,6,30.84,33.86
2005,7,28.71,3.90
2005,8,23.40,9.36
2005,9,20.94,5.40
2005,10,12.12,0.03
2005,11,4.49,0.14
2005,12,0.73,0.00
2006,1,0.48,0.00
2006,2,1.04,0.22
2006,3,0.26,0.02
2006,4,0.30,0.12
2006,5,8.10,3.82
2006,6,16.29,6.01
2006,7,7.89,14.97
2006,8,7.07,2.32
2006,9,6.54,5.14
2006,10,0.95,0.36
2006,11,0.34,0.00
2006,12,0.24,0.00
2007,1,0.38,0.15
2007,2,0.22,0.22
2007,3,0.12,0.01
2007,4,0.19,3.58
2007,5,16.00,11.08
2007,6,30.59,42.96
2007,7,37.76,12.97
2007,8,30.22,4.16
2007,9,20.28,0.86
2007,10,10.96,0.18
2007,11,2.93,0.09
2007,12,0.52,0.05
2008,1,0.31,0.00
2008,2,0.52,0.03
2008,3,0.75,0.46
2008,4,0.24,2.47
2008,5,1.74,13.53
2008,6,31.65,18.18
2008,7,28.26,15.09
2008,8,25.37,4.20
2008,9,16.07,18.51
2008,10,5.09,0.10
2008,11,0.74,0.02
2008,12,0.24,0.00
2009,1,0.75,0.27
2009,2,0.99,0.14
2009,3,1.14,0.02
2009,4,0.26,0.46
2009,5,4.08,16.00
2009,6,18.22,13.20
2009,7,21.99,16.93
2009,8,10.27,8.07
2009,9,2.63,6.38
2009,10,0.54,2.21
2009,11,0.23,1.20
2009,12,0.17,0.24
2010,1,1.29,0.41
2010,2,0.51,0.01
2010,3,0.11,0.04
2010,4,0.14,0.29
2010,5,22.54,17.93
2010,6,35.61,18.00
2010,7,19.30,3.19
2010,8,12.02,3.65
2010,9,9.56,2.08
2010,10,2.43,0.29
2010,11,0.32,0.02
2010,12,0.17,0.00
2011,1,0.21,0.06
2011,2,1.19,0.19
2011,3,2.06,0.22
2011,4,1.14,0.08
2011,5,0.33,1.52
2011,6,22.66,15.89
2011,7,22.82,22.42
2011,8,17.56,9.93
2011,9,4.88,0.35
2011,10,0.67,1.14
2011,11,0.16,0.13
2011,12,0.41,0.04
2012,1,0.53,0.27
2012,2,0.58,0.25
2012,3,0.16,0.01
2012,4,10.88,4.58
2012,5,10.18,10.67
2012,6,23.15,6.34
2012,7,13.19,0.65
2012,8,14.50,11.31
2012,9,5.79,0.99
2012,10,1.60,0.61
2012,11,0.32,0.10
2012,12,0.17,0.01
2013,1,0.68,1.04
2013,2,0.67,0.06
2013,3,0.24,0.18
2013,4,0.08,0.10
2013,5,15.93,13.72
2013,6,22.92,3.52
2013,7,21.89,5.64
2013,8,16.77,1.56
2013,9,6.54,1.41
2013,10,2.48,1.84
2013,11,0.61,0.09
2013,12,0.18,0.00
2014,1,0.42,0.04
2014,2,0.08,0.00
2014,3,0.16,0.11
2014,4,0.14,0.08
2014,5,4.86,5.33
2014,6,17.95,9.60
2014,7,6.53,1.63
2014,8,0.71,1.55
2014,9,9.67,7.96
2014,10,2.41,6.27
2014,11,0.17,2.75
2014,12,0.11,0.01
2015,1,0.10,0.05
2015,2,0.34,0.11
2015,3,8.05,7.97
2015,4,16.31,0.47
2015,5,6.99,0.75
2015,6,3.66,0.22
2015,7,33.54,19.45
2015,8,48.58,32.67
2015,9,31.16,12.12
2015,10,21.16,12.29
2015,11,9.52,4.21
2015,12,1.95,0.08
2016,1,0.32,0.55
2016,2,0.21,0.00
2016,3,0.44,0.28
2016,4,11.31,18.49
2016,5,23.95,55.07
2016,6,49.35,37.08
2016,7,41.78,12.81
2016,8,35.10,0.29
2016,9,25.89,0.25
2016,10,14.96,5.17
2016,11,6.43,0.04
2016,12,3.81,0.54
2017,1,0.81,0.02
2017,2,0.70,0.08
2017,3,0.57,0.00
2017,4,0.37,1.54
2017,5,17.28,35.54
2017,6,45.14,15.10
2017,7,32.66,6.99
2017,8,28.74,8.89
2017,9,17.74,4.54
2017,10,9.24,0.26
2017,11,3.45,2.06
2017,12,0.65,0.01
2018,1,0.54,0.03
2018,2,0.39,0.01
2018,3,0.21,0.07
2018,4,0.30,0.33
2018,5,1.82,10.34
2018,6,22.16,15.77
2018,7,9.36,6.49
2018,8,4.31,0.37
2018,9,0.99,1.26
2018,10,6.67,13.59
2018,11,1.76,0.10
2018,12,0.34,0.03
2019,1,0.24,0.01
2019,2,0.35,0.03
2019,3,0.14,0.03
2019,4,1.51,0.74
2019,5,2.75,18.36
2019,6,20.16,6.65
2019,7,14.49,14.55
2019,8,12.64,0.14
2019,9,5.97,10.37
2019,10,0.69,5.00
2019,11,0.28,0.98
2019,12,0.14,0.05
2020,1,0.58,0.25
2020,2,0.38,0.00
2020,3,0.16,0.02
2020,4,1.10,0.86
2020,5,0.26,8.28
2020,6,20.12,21.84
2020,7,10.87,2.93
2020,8,3.27,0.75
2020,9,1.73,0.31
2020,10,0.95,5.42
2020,11,0.19,0.00
2020,12,0.13,0.00
2021,1,0.70,0.06
2021,2,1.02,0.01
2021,3,4.97,1.59
2021,4,1.54,0.03
2021,5,3.38,3.82
2021,6,21.02,14.45
2021,7,12.64,1.98
2021,8,6.64,0.62
2021,9,2.49,0.06
2021,10,0.38,0.01
2021,11,0.18,0.01
2021,12,0.19,0.03
2022,1,0.65,0.84
2022,2,0.27,0.01
2022,3,0.28,0.10
2022,4,0.10,1.29
2022,5,1.17,8.53
2022,6,19.19,35.74
2022,7,41.09,24.80
2022,8,32.71,3.34
2022,9,17.95,0.29
2022,10,7.78,0.05
2022,11,1.24,0.37
2022,12,0.28,0.05
2023,1,0.58,0.16
2023,2,0.75,0.04
2023,3,0.21,0.01
2023,4,2.07,0.67
2023,5,1.79,0.90
2023,6,4.59,8.91
2023,7,6.13,4.04
2023,8,0.73,0.84
2023,9,1.22,9.88
2023,10,0.19,5.31
2023,11,0.53,0.79
2023,12,0.11,0.03
2024,1,0.06,0.46
2024,2,0.16,2.62
2024,3,0.05,1.46
2024,4,18.86,23.31
2024,5,26.12,48.03
2024,6,23.84,39.15
2024,7,13.83,15.86
