Year,Month,SCA,CCA
2000,1,0,
2000,2,14.85,64.71
2000,3,22.77,76.82
2000,4,31.36,69.38
2000,5,47.04,73.24
2000,6,64.79,83.19
2000,7,64.45,82.84
2000,8,41.23,74.75
2000,9,31.05,85.19
2000,10,23.26,82.38
2000,11,23.08,86.25
2000,12,15.24,90.45
2001,1,14.21,87.26
2001,2,17.38,86.27
2001,3,29.43,63.29
2001,4,35.78,77.07
2001,5,42.25,73.27
2001,6,51.08,90.11
2001,7,57.59,75.64
2001,8,52.35,80.08
2001,9,35.88,75.38
2001,10,25.62,72.15
2001,11,16.26,88.67
2001,12,20.83,69.73
2002,1,22.39,70.77
2002,2,22.98,55.74
2002,3,28.27,85.01
2002,4,34.08,75.15
2002,5,52.66,73.69
2002,6,69.17,65.40
2002,7,69.61,65.16
2002,8,59.86,68.62
2002,9,40.02,85.88
2002,10,31.35,82.15
2002,11,28.72,70.54
2002,12,22.83,73.75
2003,1,24.70,65.76
2003,2,26.55,62.69
2003,3,30.54,61.85
2003,4,35.65,41.58
2003,5,46.79,57.55
2003,6,78.26,65.77
2003,7,75.94,61.68
2003,8,57.49,65.62
2003,9,41.35,74.98
2003,10,33.47,84.27
2003,11,29.59,72.29
2003,12,23.49,85.03
2004,1,26.19,64.75
2004,2,25.95,37.32
2004,3,29.58,65.31
2004,4,41.80,64.10
2004,5,48.04,35.51
2004,6,76.97,78.57
2004,7,80.08,60.42
2004,8,60.11,56.19
2004,9,43.76,71.08
2004,10,30.80,66.75
2004,11,26.42,65.17
2004,12,24.44,67.80
2005,1,25.70,64.39
2005,2,25.13,36.72
2005,3,30.80,56.03
2005,4,39.87,58.95
2005,5,68.66,62.96
2005,6,85.08,66.79
2005,7,84.01,49.76
2005,8,74.50,61.75
2005,9,70.05,64.25
2005,10,57.22,54.69
2005,11,37.56,70.77
2005,12,24.27,58.98
2006,1,24.94,55.72
2006,2,29.52,52.94
2006,3,31.04,70.90
2006,4,42.49,62.61
2006,5,53.10,47.54
2006,6,71.65,61.50
2006,7,84.46,59.39
2006,8,77.37,55.64
2006,9,67.02,68.81
2006,10,56.79,69.15
2006,11,38.05,70.64
2006,12,24.59,88.12
2007,1,26.24,61.17
2007,2,29.74,57.80
2007,3,28.39,63.73
2007,4,42.58,66.87
2007,5,67.12,60.35
2007,6,80.75,62.23
2007,7,78.55,50.97
2007,8,73.38,61.45
2007,9,70.06,46.28
2007,10,61.53,72.15
2007,11,37.42,65.38
2007,12,23.36,77.37
2008,1,24.21,49.92
2008,2,28.46,54.64
2008,3,27.44,50.53
2008,4,46.50,66.32
2008,5,65.96,53.62
2008,6,77.05,50.47
2008,7,78.23,56.10
2008,8,70.44,72.87
2008,9,68.91,62.21
2008,10,50.97,79.20
2008,11,37.27,71.19
2008,12,25.02,53.93
2009,1,27.55,62.33
2009,2,28.94,66.85
2009,3,31.55,58.51
2009,4,39.92,61.39
2009,5,68.12,75.65
2009,6,81.56,46.94
2009,7,78.47,42.78
2009,8,76.86,66.93
2009,9,74.08,62.69
2009,10,62.22,69.03
2009,11,42.01,82.64
2009,12,27.31,69.27
2010,1,24.80,79.54
2010,2,31.10,52.95
2010,3,30.18,53.73
2010,4,39.70,65.69
2010,5,62.95,58.61
2010,6,74.82,70.26
2010,7,85.18,57.16
2010,8,75.71,61.10
2010,9,61.79,75.22
2010,10,59.59,71.71
2010,11,39.16,62.48
2010,12,25.84,71.30
2011,1,24.72,61.97
2011,2,28.23,53.70
2011,3,31.00,72.08
2011,4,43.87,62.71
2011,5,59.71,69.15
2011,6,75.43,58.39
2011,7,81.83,63.56
2011,8,75.48,62.27
2011,9,71.63,74.96
2011,10,55.87,59.95
2011,11,38.12,67.37
2011,12,24.72,51.50
2012,1,23.18,48.90
2012,2,29.57,49.61
2012,3,31.42,58.59
2012,4,40.15,57.66
2012,5,73.53,75.10
2012,6,85.04,49.98
2012,7,88.62,62.16
2012,8,77.54,57.93
2012,9,71.82,69.46
2012,10,60.27,67.92
2012,11,37.51,63.89
2012,12,24.52,76.14
2013,1,25.04,45.48
2013,2,28.81,38.99
2013,3,28.23,37.06
2013,4,38.33,52.52
2013,5,64.46,61.47
2013,6,79.56,65.17
2013,7,76.05,49.71
2013,8,76.57,66.57
2013,9,73.97,36.93
