Year,Month,SCA,CCA
2000,1,0,
2000,2,0.34,87.51
2000,3,2.84,66.01
2000,4,3.83,63.04
2000,5,14.55,55.22
2000,6,28.78,82.20
2000,7,32.71,73.41
2000,8,21.50,76.75
2000,9,11.28,89.28
2000,10,4.80,71.32
2000,11,3.53,75.26
2000,12,0.65,80.60
2001,1,1.50,80.19
2001,2,1.87,82.10
2001,3,3.27,49.72
2001,4,5.85,48.18
2001,5,13.35,64.67
2001,6,29.78,85.98
2001,7,29.62,78.41
2001,8,24.58,83.96
2001,9,13.97,64.66
2001,10,4.87,63.90
2001,11,0.71,74.05
2001,12,1.57,56.07
2002,1,2.31,62.97
2002,2,2.44,36.32
2002,3,2.11,84.80
2002,4,10.99,88.04
2002,5,9.20,90.48
2002,6,40.92,68.87
2002,7,36.37,77.72
2002,8,31.84,79.58
2002,9,14.18,88.63
2002,10,11.55,89.20
2002,11,3.05,78.56
2002,12,1.25,46.77
2003,1,1.45,67.09
2003,2,2.70,43.25
2003,3,3.56,37.48
2003,4,7.56,29.36
2003,5,13.52,54.22
2003,6,46.49,75.44
2003,7,39.63,68.59
2003,8,29.68,67.52
2003,9,17.97,83.50
2003,10,9.79,76.71
2003,11,2.86,76.97
2003,12,1.77,89.06
2004,1,2.28,48.99
2004,2,2.74,18.89
2004,3,3.67,58.39
2004,4,8.62,71.06
2004,5,12.33,36.42
2004,6,34.47,78.23
2004,7,35.47,69.76
2004,8,26.16,55.74
2004,9,27.07,87.21
2004,10,6.60,83.29
2004,11,3.38,57.15
2004,12,1.97,75.86
2005,1,2.96,61.30
2005,2,2.92,27.71
2005,3,4.59,65.70
2005,4,7.48,66.59
2005,5,42.26,87.71
2005,6,50.92,85.32
2005,7,43.81,50.27
2005,8,47.08,67.19
2005,9,31.00,60.08
2005,10,23.56,71.65
2005,11,4.65,71.65
2005,12,1.39,43.56
2006,1,2.45,40.86
2006,2,2.93,42.52
2006,3,4.15,58.91
2006,4,7.94,56.71
2006,5,15.08,46.36
2006,6,35.90,67.53
2006,7,50.72,72.69
2006,8,42.21,60.72
2006,9,36.39,79.78
2006,10,21.06,75.28
2006,11,5.64,65.87
2006,12,0.61,89.51
2007,1,2.16,38.92
2007,2,2.94,53.41
2007,3,4.29,50.69
2007,4,8.59,63.16
2007,5,25.10,56.46
2007,6,57.61,74.41
2007,7,54.41,68.14
2007,8,45.26,52.42
2007,9,32.40,62.16
2007,10,30.26,81.26
2007,11,2.79,62.10
2007,12,1.31,56.84
2008,1,2.78,38.96
2008,2,2.80,23.92
2008,3,3.03,7.02
2008,4,13.45,57.26
2008,5,23.19,59.39
2008,6,42.11,72.89
2008,7,43.86,76.48
2008,8,47.00,70.30
2008,9,28.68,43.92
