Year,Month,SCA,CCA
2000,1,0,
2000,2,14.85,64.72
2000,3,22.77,76.83
2000,4,31.36,69.39
2000,5,47.04,73.25
2000,6,64.79,83.20
2000,7,64.46,82.84
2000,8,41.24,74.76
2000,9,31.05,85.20
2000,10,23.26,82.39
2000,11,23.08,86.26
2000,12,15.24,90.46
2001,1,14.21,87.27
2001,2,17.39,86.28
2001,3,29.43,63.30
2001,4,35.78,77.08
2001,5,42.25,73.28
2001,6,51.09,90.12
2001,7,57.59,75.65
2001,8,52.35,80.09
2001,9,35.88,75.39
2001,10,25.62,72.16
2001,11,16.26,88.68
2001,12,20.83,69.73
2002,1,22.39,70.78
2002,2,22.98,55.75
2002,3,28.28,85.02
2002,4,34.08,75.16
2002,5,52.67,73.70
2002,6,69.17,65.41
2002,7,69.62,65.16
2002,8,59.87,68.63
2002,9,40.02,85.89
2002,10,31.35,82.15
2002,11,28.72,70.54
2002,12,22.84,73.76
2003,1,24.70,65.77
2003,2,26.55,62.70
2003,3,30.54,61.85
2003,4,35.66,41.59
2003,5,46.79,57.56
2003,6,78.27,65.77
2003,7,75.94,61.68
2003,8,57.50,65.62
2003,9,41.35,74.99
2003,10,33.47,84.28
2003,11,29.59,72.30
2003,12,23.49,85.03
2004,1,26.19,64.75
2004,2,25.95,37.32
2004,3,29.58,65.31
2004,4,41.81,64.11
2004,5,48.04,35.51
2004,6,76.98,78.58
2004,7,80.09,60.43
2004,8,60.12,56.20
2004,9,43.76,71.09
2004,10,30.80,66.76
2004,11,26.43,65.17
2004,12,24.44,67.80
2005,1,25.70,64.40
2005,2,25.13,36.73
2005,3,30.80,56.04
2005,4,39.87,58.96
2005,5,68.67,62.96
2005,6,85.09,66.80
2005,7,84.02,49.76
2005,8,74.51,61.76
2005,9,70.05,64.26
2005,10,57.23,54.69
2005,11,37.56,70.78
2005,12,24.27,58.99
2006,1,24.94,55.72
2006,2,29.52,52.94
2006,3,31.05,70.91
2006,4,42.49,62.62
2006,5,53.11,47.54
2006,6,71.66,61.50
2006,7,84.47,59.40
2006,8,77.37,55.64
2006,9,67.03,68.82
2006,10,56.80,69.16
2006,11,38.05,70.65
2006,12,24.60,88.13
2007,1,26.24,61.18
2007,2,29.74,57.81
2007,3,28.39,63.74
2007,4,42.58,66.88
2007,5,67.13,60.35
2007,6,80.76,62.23
2007,7,78.56,50.97
2007,8,73.39,61.46
2007,9,70.07,46.28
2007,10,61.53,72.15
2007,11,37.42,65.39
2007,12,23.36,77.38
2008,1,24.21,49.93
2008,2,28.46,54.64
2008,3,27.44,50.53
2008,4,46.50,66.33
2008,5,65.97,53.63
2008,6,77.06,50.47
2008,7,78.24,56.10
2008,8,70.44,72.88
2008,9,68.92,62.21
2008,10,50.98,79.21
2008,11,37.27,71.19
2008,12,25.02,53.93
2009,1,27.55,62.34
2009,2,28.95,66.86
2009,3,31.55,58.51
2009,4,39.93,61.40
2009,5,68.13,75.66
2009,6,81.56,46.94
2009,7,78.48,42.78
2009,8,76.87,66.94
2009,9,74.09,62.69
2009,10,62.23,69.04
2009,11,42.02,82.65
2009,12,27.31,69.28
2010,1,24.80,79.55
2010,2,31.11,52.96
2010,3,30.18,53.74
2010,4,39.70,65.70
2010,5,62.96,58.62
2010,6,74.83,70.26
2010,7,85.19,57.17
2010,8,75.72,61.11
2010,9,61.80,75.22
2010,10,59.59,71.72
2010,11,39.17,62.48
2010,12,25.85,71.31
2011,1,24.72,61.98
2011,2,28.24,53.71
2011,3,31.01,72.09
2011,4,43.87,62.72
2011,5,59.72,69.15
2011,6,75.43,58.40
2011,7,81.84,63.57
2011,8,75.49,62.27
2011,9,71.64,74.96
2011,10,55.88,59.95
2011,11,38.12,67.38
2011,12,24.72,51.50
2012,1,23.19,48.91
2012,2,29.58,49.62
2012,3,31.43,58.60
2012,4,40.16,57.67
2012,5,73.54,75.11
2012,6,85.05,49.98
2012,7,88.63,62.16
2012,8,77.55,57.93
2012,9,71.83,69.46
2012,10,60.27,67.93
2012,11,37.51,63.90
2012,12,24.52,76.15
2013,1,25.04,45.48
2013,2,28.81,38.99
2013,3,28.23,37.06
2013,4,38.34,52.53
2013,5,64.47,61.48
2013,6,79.57,65.18
2013,7,76.06,49.71
2013,8,76.57,66.57
2013,9,73.97,36.93
2013,10,57.47,61.52
2013,11,37.38,58.86
2013,12,24.16,70.67
2014,1,25.40,73.04
2014,2,29.32,49.41
2014,3,30.27,61.41
2014,4,38.13,55.67
2014,5,63.83,59.62
2014,6,81.42,58.42
2014,7,78.88,54.00
2014,8,68.89,73.00
2014,9,63.57,66.55
2014,10,54.57,56.61
2014,11,38.49,78.20
2014,12,25.29,76.88
2015,1,25.19,49.08
2015,2,29.17,39.56
2015,3,31.25,68.77
2015,4,38.67,57.73
2015,5,53.49,73.09
2015,6,78.66,59.07
2015,7,82.51,70.65
2015,8,79.08,64.09
2015,9,69.03,50.70
2015,10,58.16,53.59
2015,11,36.74,62.56
2015,12,24.15,70.25
2016,1,28.36,39.07
2016,2,28.56,54.37
2016,3,28.89,40.35
2016,4,39.87,41.68
2016,5,41.40,29.49
2016,6,54.45,50.30
2016,7,64.69,59.71
2016,8,72.89,66.30
2016,9,60.71,44.33
2016,10,43.58,53.68
2016,11,30.80,68.90
2016,12,21.12,78.29
2017,1,22.97,67.21
2017,2,28.80,57.77
2017,3,28.00,44.56
2017,4,34.37,62.24
2017,5,56.87,58.12
2017,6,82.36,56.91
2017,7,79.37,64.06
2017,8,74.02,70.06
2017,9,61.06,78.35
2017,10,49.79,72.43
2017,11,35.25,60.68
2017,12,25.65,67.45
2018,1,24.58,61.58
2018,2,28.77,50.01
2018,3,35.39,72.17
2018,4,50.74,77.90
2018,5,62.13,62.03
2018,6,74.91,52.60
2018,7,79.98,48.39
2018,8,74.92,61.58
2018,9,70.08,67.34
2018,10,56.28,51.71
2018,11,37.60,59.36
2018,12,23.83,63.38
2019,1,24.65,62.51
2019,2,28.69,48.57
2019,3,29.14,42.85
2019,4,39.00,50.60
2019,5,59.23,58.71
2019,6,75.89,57.98
2019,7,79.25,64.91
2019,8,74.07,58.93
2019,9,68.60,52.87
2019,10,55.48,53.31
2019,11,35.02,71.87
2019,12,24.74,76.86
2020,1,25.21,72.48
2020,2,28.99,50.70
2020,3,30.44,50.49
2020,4,38.50,55.61
2020,5,56.53,57.26
2020,6,84.05,53.06
2020,7,84.84,57.61
2020,8,79.87,64.38
2020,9,65.40,70.82
2020,10,59.72,68.30
2020,11,34.08,67.62
2020,12,24.54,68.42
2021,1,25.38,66.99
2021,2,27.70,24.56
2021,3,28.60,45.39
2021,4,40.58,64.23
2021,5,52.67,53.52
2021,6,77.63,52.23
2021,7,78.80,76.47
2021,8,68.41,69.63
2021,9,64.59,62.41
2021,10,39.06,68.19
2021,11,32.88,56.78
2021,12,23.98,42.63
2022,1,23.44,44.27
2022,2,26.89,48.02
2022,3,31.61,58.98
2022,4,47.49,73.18
2022,5,60.18,55.57
2022,6,78.54,47.59
2022,7,87.37,57.49
2022,8,80.02,66.74
2022,9,68.49,58.93
2022,10,52.63,77.37
2022,11,32.13,58.07
2022,12,24.57,68.18
2023,1,27.49,51.90
2023,2,29.08,61.46
2023,3,32.82,67.15
2023,4,37.81,49.22
2023,5,58.24,66.62
2023,6,85.97,54.78
2023,7,89.52,41.33
2023,8,82.07,69.69
2023,9,65.85,56.62
2023,10,62.86,58.72
2023,11,42.26,75.41
2023,12,25.51,56.39
2024,1,21.65,78.40
2024,2,28.27,74.66
2024,3,32.56,89.22
2024,4,41.78,70.42
2024,5,63.88,62.97
2024,6,79.86,71.70
2024,7,84.24,70.99
2024,8,70.42,66.67
2024,9,35.62,88.36
2024,10,34.84,83.13
2024,11,27.43,87.01
2024,12,23.12,68.13
2025,1,22.82,79.27
2025,2,29.50,73.50
