Year,Month,SCA,CCA
2000,1,0,
2000,2,1.78,78.24
2000,3,4.29,56.55
2000,4,3.78,53.38
2000,5,17.82,72.31
2000,6,45.17,85.70
2000,7,52.73,73.33
2000,8,36.95,82.73
2000,9,32.40,85.48
2000,10,16.85,67.96
2000,11,12.02,68.63
2000,12,9.03,59.88
2001,1,7.02,46.17
2001,2,5.22,45.63
2001,3,4.24,38.12
2001,4,7.50,38.73
2001,5,13.68,73.25
2001,6,32.40,95.08
2001,7,59.38,89.37
2001,8,42.87,80.89
2001,9,32.63,66.09
2001,10,16.85,62.82
2001,11,9.06,59.86
2001,12,7.08,18.60
2002,1,5.11,36.25
2002,2,3.97,19.28
2002,3,3.94,76.32
2002,4,10.93,84.59
2002,5,18.95,86.35
2002,6,57.91,74.47
2002,7,50.24,71.82
2002,8,39.13,80.84
2002,9,24.35,87.47
2002,10,23.35,82.75
2002,11,15.87,64.40
2002,12,11.10,34.60
2003,1,8.70,51.30
2003,2,6.13,34.99
2003,3,5.02,17.76
2003,4,9.37,20.26
2003,5,11.03,39.25
2003,6,39.94,76.96
2003,7,48.62,62.50
2003,8,42.46,68.14
2003,9,27.35,82.43
2003,10,23.21,71.50
2003,11,11.05,67.12
2003,12,9.45,70.63
2004,1,7.38,25.93
2004,2,5.22,12.61
2004,3,4.08,30.36
2004,4,14.70,71.14
2004,5,10.21,33.67
2004,6,38.11,82.72
2004,7,53.67,76.25
2004,8,34.30,51.36
2004,9,36.13,76.23
2004,10,11.45,82.89
2004,11,11.37,45.50
2004,12,8.15,57.83
2005,1,5.51,29.26
2005,2,4.78,3.25
2005,3,4.36,55.33
2005,4,7.93,36.78
2005,5,40.59,91.67
2005,6,65.38,89.10
2005,7,55.05,63.79
2005,8,60.80,77.48
2005,9,45.90,51.03
2005,10,28.66,63.02
2005,11,13.39,69.71
2005,12,11.38,27.83
2006,1,8.63,31.10
2006,2,6.10,19.44
2006,3,5.55,27.75
2006,4,6.23,42.93
2006,5,15.73,44.45
2006,6,45.74,81.28
2006,7,65.44,80.78
2006,8,55.50,55.65
2006,9,42.71,67.83
2006,10,31.33,67.78
2006,11,13.03,45.55
2006,12,7.99,66.53
2007,1,7.87,13.37
2007,2,6.46,28.19
2007,3,4.68,34.29
2007,4,12.08,50.34
2007,5,23.09,50.39
2007,6,55.46,75.53
2007,7,68.77,69.86
2007,8,62.42,45.94
2007,9,47.02,64.14
2007,10,41.37,71.83
2007,11,11.57,53.83
2007,12,13.40,37.33
2008,1,7.79,27.85
2008,2,5.37,5.17
2008,3,3.98,4.19
2008,4,10.71,42.59
2008,5,13.21,44.76
2008,6,44.01,76.48
2008,7,52.11,70.96
2008,8,59.15,84.36
2008,9,40.59,36.54
2008,10,18.90,56.60
2008,11,11.08,46.47
2008,12,7.84,19.33
2009,1,4.99,5.25
