Year,Month,SCA,CCA
2000,1,0,
2000,2,0.55,55.86
2000,3,0.10,43.95
2000,4,0.25,48.58
2000,5,2.36,30.56
2000,6,9.33,48.25
2000,7,7.02,41.77
2000,8,1.82,33.81
2000,9,1.10,52.47
2000,10,0.16,41.68
2000,11,0.11,46.82
2000,12,0.06,49.68
2001,1,0.20,52.11
2001,2,0.04,56.09
2001,3,0.03,24.05
2001,4,0.44,34.57
2001,5,2.60,43.13
2001,6,6.49,56.31
2001,7,4.03,45.40
2001,8,1.63,47.36
2001,9,0.45,38.52
2001,10,0.02,37.19
2001,11,0.10,48.41
2001,12,0.00,47.65
2002,1,0.02,38.91
2002,2,0.04,18.93
2002,3,0.35,51.71
2002,4,0.80,54.50
2002,5,3.58,54.19
2002,6,11.51,34.60
2002,7,9.35,39.72
2002,8,3.32,36.25
2002,9,4.64,45.89
2002,10,2.52,45.12
2002,11,0.56,30.67
2002,12,0.24,24.16
2003,1,0.18,29.36
2003,2,0.21,29.16
2003,3,0.16,28.24
2003,4,1.17,29.90
2003,5,4.51,28.71
2003,6,12.59,29.18
2003,7,8.88,31.03
2003,8,4.20,30.29
2003,9,2.37,40.34
2003,10,1.34,39.23
2003,11,0.55,32.80
2003,12,0.67,43.83
2004,1,0.06,24.67
2004,2,0.09,9.06
2004,3,0.44,31.80
2004,4,2.29,26.64
2004,5,3.41,25.16
2004,6,14.88,41.14
2004,7,10.68,32.54
2004,8,3.35,25.76
2004,9,5.53,43.60
2004,10,0.78,32.80
2004,11,0.45,33.62
2004,12,0.27,37.29
2005,1,0.29,30.12
2005,2,0.05,10.47
2005,3,0.95,32.66
2005,4,1.53,32.50
2005,5,12.47,35.28
2005,6,22.51,36.55
2005,7,13.74,27.09
2005,8,8.21,27.43
2005,9,2.59,35.92
2005,10,1.38,33.24
2005,11,0.75,29.17
2005,12,0.13,14.78
2006,1,0.26,30.74
2006,2,0.08,20.18
2006,3,0.91,34.65
2006,4,1.31,28.53
2006,5,4.74,26.85
2006,6,12.40,37.24
2006,7,15.63,33.25
2006,8,5.66,31.98
2006,9,3.48,36.52
2006,10,1.44,28.93
2006,11,0.69,33.37
2006,12,1.06,46.06
2007,1,0.08,24.16
2007,2,0.39,23.43
2007,3,0.32,27.96
2007,4,2.55,29.02
2007,5,8.08,23.67
2007,6,21.78,36.55
2007,7,15.14,28.07
2007,8,5.81,25.10
2007,9,1.82,33.82
2007,10,1.24,37.99
2007,11,0.38,23.08
2007,12,0.18,35.16
2008,1,0.11,20.12
2008,2,0.07,21.91
2008,3,0.11,8.44
2008,4,1.99,23.64
2008,5,7.02,31.89
2008,6,12.21,34.02
2008,7,10.03,33.35
2008,8,9.37,31.76
2008,9,1.47,23.24
2008,10,1.82,34.28
2008,11,0.32,32.61
2008,12,0.07,20.58
2009,1,0.25,27.53
2009,2,0.24,36.89
2009,3,0.54,23.22
2009,4,1.17,30.72
2009,5,8.79,26.97
2009,6,11.80,24.38
2009,7,7.44,21.54
2009,8,7.21,38.83
2009,9,1.84,29.82
2009,10,1.57,34.41
2009,11,1.34,39.82
2009,12,0.27,29.70
2010,1,0.18,33.99
2010,2,0.15,32.69
2010,3,0.22,31.25
2010,4,1.42,30.38
2010,5,7.52,25.80
2010,6,10.60,37.33
2010,7,14.70,21.02
2010,8,6.76,28.31
2010,9,4.29,39.48
2010,10,1.13,36.70
2010,11,0.56,28.76
2010,12,0.32,33.24
2011,1,0.17,24.55
2011,2,0.10,22.09
2011,3,0.78,31.99
2011,4,2.47,33.86
2011,5,7.79,33.28
2011,6,13.33,32.55
2011,7,12.91,35.12
2011,8,7.42,29.41
2011,9,2.76,40.54
2011,10,0.55,23.61
2011,11,0.35,29.73
2011,12,0.15,16.15
2012,1,0.10,18.30
2012,2,0.18,38.88
2012,3,0.22,25.72
2012,4,1.59,23.83
2012,5,9.02,43.20
2012,6,13.43,24.24
2012,7,14.69,27.06
2012,8,4.38,33.58
2012,9,1.85,27.76
2012,10,0.63,36.24
2012,11,0.29,21.50
2012,12,0.55,44.39
2013,1,0.04,11.66
2013,2,0.15,21.29
2013,3,0.26,19.11
2013,4,1.38,31.37
2013,5,6.24,24.91
2013,6,13.47,43.59
2013,7,9.76,25.34
2013,8,7.31,35.31
2013,9,1.45,20.96
2013,10,0.81,25.36
2013,11,0.45,36.02
2013,12,0.11,25.50
2014,1,0.25,24.98
2014,2,0.08,21.31
2014,3,0.57,22.95
2014,4,2.21,28.95
2014,5,5.46,28.30
2014,6,15.04,30.59
2014,7,12.67,32.10
2014,8,4.80,37.83
2014,9,2.63,35.42
2014,10,1.10,37.86
2014,11,0.65,43.33
2014,12,0.26,31.03
2015,1,0.10,26.94
2015,2,0.06,14.89
2015,3,0.29,23.86
2015,4,1.11,26.02
2015,5,9.09,35.80
2015,6,16.70,32.63
2015,7,19.48,34.06
2015,8,10.09,39.18
2015,9,2.99,28.50
2015,10,1.08,27.34
2015,11,0.17,31.04
2015,12,0.46,35.80
2016,1,0.06,21.68
2016,2,0.12,26.56
2016,3,0.29,15.72
2016,4,1.26,19.45
2016,5,3.36,18.60
2016,6,9.83,20.36
2016,7,9.56,28.13
2016,8,5.88,44.69
2016,9,1.11,23.43
2016,10,0.71,23.82
2016,11,0.47,27.61
2016,12,0.45,39.61
2017,1,0.30,36.70
2017,2,0.21,31.85
2017,3,0.21,17.28
2017,4,0.62,24.19
2017,5,8.53,33.31
2017,6,16.61,29.18
2017,7,16.92,39.17
2017,8,9.12,41.55
2017,9,3.16,38.56
2017,10,1.43,38.09
2017,11,0.30,21.36
2017,12,0.24,33.28
2018,1,0.12,28.11
2018,2,0.17,24.75
2018,3,1.01,34.14
2018,4,4.85,32.66
2018,5,5.90,34.78
2018,6,12.72,23.27
2018,7,11.31,23.15
2018,8,4.86,33.85
2018,9,2.55,42.99
2018,10,0.86,22.31
2018,11,0.42,29.95
2018,12,0.27,23.17
2019,1,0.27,22.28
2019,2,0.11,10.30
2019,3,0.21,21.89
2019,4,2.57,36.08
2019,5,7.79,32.71
2019,6,14.13,24.26
2019,7,16.06,33.20
2019,8,5.33,30.74
2019,9,2.53,23.89
2019,10,0.73,28.75
2019,11,0.54,27.81
2019,12,0.31,30.07
2020,1,0.32,23.19
2020,2,0.33,18.20
2020,3,0.53,30.23
2020,4,1.74,30.00
2020,5,10.66,28.83
2020,6,15.70,28.88
2020,7,11.96,27.28
2020,8,5.61,32.22
2020,9,2.05,26.72
2020,10,0.64,24.27
2020,11,0.30,25.30
2020,12,0.21,28.55
2021,1,0.14,26.64
2021,2,0.08,7.31
2021,3,0.31,16.40
2021,4,1.71,42.05
2021,5,3.90,26.60
2021,6,15.13,28.75
2021,7,13.40,38.11
2021,8,5.35,32.13
2021,9,2.47,31.52
2021,10,0.57,35.32
2021,11,0.30,28.36
2021,12,0.09,14.44
2022,1,0.17,18.93
2022,2,0.09,14.15
2022,3,0.92,38.15
2022,4,3.73,40.67
2022,5,9.52,25.85
2022,6,15.81,27.47
2022,7,19.75,26.98
2022,8,10.70,30.82
2022,9,1.51,30.92
2022,10,1.24,32.61
2022,11,0.16,29.60
2022,12,0.38,36.57
2023,1,0.08,26.72
2023,2,0.23,26.71
2023,3,0.51,24.40
2023,4,1.32,34.08
2023,5,12.02,36.31
2023,6,20.95,28.19
2023,7,18.70,30.73
2023,8,11.24,39.72
2023,9,4.91,26.69
2023,10,0.91,22.69
2023,11,0.61,37.39
2023,12,0.22,18.45
2024,1,0.01,42.85
2024,2,0.01,35.09
2024,3,0.77,52.60
2024,4,2.84,41.10
2024,5,8.41,32.96
2024,6,18.67,55.22
2024,7,16.82,40.16
